#ALMAQUEST spaxel data for SF galaxies
#data has been converted from Salpeter to a Chabrier IMF
#Sigma_H2 and Sigma_SM have units of Msun/pc^2, while Sigma_SFR has units of Msun/yr/kpc^2
#Sigma_H2 Sigma_SM Sigma_SFR
4.39300012588501 29.53999900817871 0.025027915835380554
5.118000030517578 24.75 0.028394145891070366
6.7769999504089355 48.06999969482422 0.029185211285948753
9.315999984741211 44.16999816894531 0.03401574864983559
12.420000076293945 43.11000061035156 0.04236399754881859
15.569999694824219 47.95499801635742 0.04800243303179741
18.239999771118164 45.150001525878906 0.052698321640491486
19.979999542236328 83.94999694824219 0.059986211359500885
20.6200008392334 63.29999923706055 0.04630248621106148
20.280000686645508 58.349998474121094 0.03406624123454094
19.450000762939453 75.75 0.03342665731906891
18.610000610351562 73.3499984741211 0.024287346750497818
17.84000015258789 72.0 0.023344801738858223
16.809999465942383 73.6500015258789 0.02305867150425911
15.269999504089355 77.4000015258789 0.022099297493696213
13.420000076293945 74.55000305175781 0.023008178919553757
11.670000076293945 58.599998474121094 0.02830999158322811
10.25 58.29999923706055 0.038509663194417953
9.02400016784668 33.30500030517578 0.04073137789964676
7.840000152587891 32.76499938964844 0.040428414940834045
6.751999855041504 53.0 0.04298675060272217
5.916999816894531 42.095001220703125 0.04172441363334656
5.275000095367432 32.7599983215332 0.03312370181083679
4.494999885559082 27.315000534057617 0.022486412897706032
3.299999952316284 28.225000381469727 0.01297681499272585
1.7799999713897705 20.40999984741211 0.009211687371134758
2.5789999961853027 20.719999313354492 0.006500189192593098
3.760999917984009 22.96500015258789 0.008147958666086197
4.425000190734863 21.075000762939453 0.00997582171112299
4.543000221252441 15.824999809265137 0.012589698657393456
4.381999969482422 17.920000076293945 0.01609899289906025
4.361999988555908 29.094999313354492 0.02098844200372696
4.85699987411499 33.529998779296875 0.024051710963249207
6.052999973297119 56.849998474121094 0.02622292935848236
7.932000160217285 53.54999923706055 0.03596816211938858
10.350000381469727 68.55000305175781 0.046251993626356125
13.130000114440918 46.02000045776367 0.0498201958835125
16.079999923706055 44.01499938964844 0.05592990294098854
18.8799991607666 60.599998474121094 0.05305178090929985
21.079999923706055 83.94999694824219 0.04803609475493431
22.299999237060547 74.9000015258789 0.04089968651533127
22.639999389648438 83.05000305175781 0.03256826847791672
22.53999900817871 89.80000305175781 0.02994261309504509
22.260000228881836 80.1500015258789 0.028848586603999138
21.579999923706055 71.05000305175781 0.026542719453573227
20.209999084472656 84.5999984741211 0.035261254757642746
18.309999465942383 67.1500015258789 0.034604839980602264
16.360000610351562 87.6500015258789 0.04217885434627533
14.710000038146973 58.25 0.05093105509877205
13.269999504089355 52.45000076293945 0.059733740985393524
11.8100004196167 52.45000076293945 0.0613495297729969
10.289999961853027 61.0 0.06547316163778305
8.828999519348145 57.95000076293945 0.064395971596241
7.491000175476074 50.849998474121094 0.055189333856105804
6.105000019073486 38.29999923706055 0.038997769355773926
4.50600004196167 39.43000030517578 0.019204339012503624
2.7880001068115234 29.899999618530273 0.015232189558446407
1.6679999828338623 14.135000228881836 0.004968554712831974
2.9100000858306885 15.324999809265137 0.005756252445280552
3.865000009536743 22.424999237060547 0.007488177623599768
4.349999904632568 24.229999542236328 0.009056841023266315
4.447000026702881 30.204999923706055 0.01266880426555872
4.40500020980835 34.14500045776367 0.013528876937925816
4.494999885559082 42.529998779296875 0.016597194597125053
4.915999889373779 32.07500076293945 0.02117358334362507
5.76200008392334 56.25 0.025835812091827393
7.034999847412109 63.349998474121094 0.03246728330850601
8.743000030517578 70.69999694824219 0.0426669605076313
11.010000228881836 71.8499984741211 0.05116669088602066
14.0 69.4000015258789 0.055206164717674255
17.579999923706055 64.19999694824219 0.048086587339639664
21.09000015258789 57.79999923706055 0.04180856794118881
23.649999618530273 83.25 0.03995714336633682
24.8799991607666 77.30000305175781 0.03618696704506874
25.149999618530273 63.0 0.0353117473423481
24.979999542236328 97.4000015258789 0.030094092711806297
24.440000534057617 94.1500015258789 0.028124848380684853
23.309999465942383 79.80000305175781 0.032113831490278244
21.610000610351562 82.0 0.040007639676332474
19.719999313354492 74.25 0.04944990947842598
18.020000457763672 84.1500015258789 0.05628335848450661
16.510000228881836 64.9000015258789 0.06894037872552872
15.0 82.55000305175781 0.0685700923204422
13.380000114440918 67.75 0.07395606487989426
11.710000038146973 62.150001525878906 0.07767574489116669
10.039999961853027 55.79999923706055 0.06424448639154434
8.29800033569336 59.25 0.0519072599709034
6.39300012588501 38.09000015258789 0.029572326689958572
4.445000171661377 41.55500030517578 0.021375557407736778
2.750999927520752 33.165000915527344 0.011854177340865135
1.8619999885559082 12.845000267028809 0.006574246101081371
2.8989999294281006 14.864999771118164 0.007292936556041241
3.615000009536743 21.43000030517578 0.009619001299142838
3.9189999103546143 23.219999313354492 0.00996740534901619
3.999000072479248 31.155000686645508 0.012298519723117352
4.111000061035156 23.31999969482422 0.013555807061493397
4.406000137329102 40.005001068115234 0.015467824414372444
4.927999973297119 45.54499816894531 0.020231040194630623
5.677000045776367 53.349998474121094 0.024001216515898705
6.650000095367432 44.34000015258789 0.02560017630457878
7.922999858856201 70.55000305175781 0.037752266973257065
9.795000076293945 54.900001525878906 0.04063039273023605
12.699999809265137 63.95000076293945 0.04743017256259918
16.739999771118164 60.54999923706055 0.04864201694726944
21.170000076293945 52.54999923706055 0.04534311220049858
24.68000030517578 57.900001525878906 0.04318872466683388
26.3700008392334 83.25 0.03465533256530762
26.469999313354492 67.30000305175781 0.0352780856192112
25.850000381469727 66.30000305175781 0.03366229310631752
25.079999923706055 81.75 0.02970697730779648
24.18000030517578 99.3499984741211 0.030430715531110764
22.959999084472656 77.6500015258789 0.029807962477207184
21.510000228881836 87.0999984741211 0.03706218674778938
20.030000686645508 95.1500015258789 0.04781729355454445
18.579999923706055 88.0999984741211 0.05599723011255264
17.09000015258789 88.0999984741211 0.05879119411110878
15.519999504089355 86.44999694824219 0.06708895415067673
13.930000305175781 80.0999984741211 0.06156833842396736
12.350000381469727 60.70000076293945 0.05488637089729309
10.649999618530273 72.75 0.0478004589676857
8.704999923706055 66.05000305175781 0.0353117473423481
6.585000038146973 52.849998474121094 0.03186136111617088
4.61899995803833 42.65999984741211 0.017824186012148857
3.1440000534057617 37.60499954223633 0.011258354410529137
2.253999948501587 28.31999969482422 0.008797640912234783
1.7799999713897705 25.91499900817871 0.007818068377673626
1.6740000247955322 11.555000305175781 0.005003900267183781
2.4830000400543213 12.479999542236328 0.006562464404851198
3.0350000858306885 14.65999984741211 0.007304718252271414
3.253000020980835 22.424999237060547 0.011244889348745346
3.3550000190734863 24.174999237060547 0.010866188444197178
3.5839998722076416 22.219999313354492 0.012406239286065102
4.0229997634887695 24.5049991607666 0.015514952130615711
4.6529998779296875 41.06999969482422 0.019288495182991028
5.460999965667725 39.2400016784668 0.022099297493696213
6.447999954223633 40.630001068115234 0.024421995505690575
7.671999931335449 45.36000061035156 0.024859605357050896
9.42199993133545 55.75 0.02970697730779648
12.229999542236328 53.95000076293945 0.04089968651533127
16.3799991607666 63.400001525878906 0.04616783931851387
21.229999542236328 56.400001525878906 0.04547775909304619
25.25 52.54999923706055 0.03556421399116516
27.1200008392334 60.349998474121094 0.03369595855474472
26.829999923706055 73.6500015258789 0.02829315885901451
25.549999237060547 58.849998474121094 0.03039705380797386
24.40999984741211 97.44999694824219 0.028225833550095558
23.770000457763672 91.3499984741211 0.03201284259557724
23.309999465942383 105.0999984741211 0.03687704727053642
22.649999618530273 85.44999694824219 0.028562456369400024
21.639999389648438 86.94999694824219 0.03760078176856041
20.28999900817871 102.9000015258789 0.044838178902864456
18.709999084472656 102.80000305175781 0.04840638116002083
17.059999465942383 113.1500015258789 0.052883464843034744
15.529999732971191 92.5999984741211 0.046235162764787674
14.149999618530273 67.05000305175781 0.047699473798274994
12.739999771118164 60.70000076293945 0.03990665078163147
10.979999542236328 72.75 0.03415039926767349
8.836000442504883 62.0 0.03383060544729233
6.6529998779296875 57.5 0.024691294878721237
4.953999996185303 55.29999923706055 0.018430106341838837
4.0279998779296875 41.474998474121094 0.019473638385534286
3.7260000705718994 37.7599983215332 0.0176390428096056
3.6459999084472656 28.200000762939453 0.01143003161996603
1.8940000534057617 11.28499984741211 0.004224617965519428
2.38100004196167 12.760000228881836 0.005422995891422033
2.6519999504089355 17.625 0.00862596370279789
2.8559999465942383 22.934999465942383 0.00967791024595499
3.1659998893737793 30.280000686645508 0.010670946910977364
3.634000062942505 22.670000076293945 0.012259808368980885
4.270999908447266 31.125 0.015658017247915268
5.139999866485596 36.209999084472656 0.02124090865254402
6.289000034332275 40.57999801635742 0.020870624110102654
7.7129998207092285 40.7599983215332 0.02221711538732052
9.54800033569336 54.849998474121094 0.029168378561735153
12.239999771118164 55.349998474121094 0.03150790557265282
16.18000030517578 59.0 0.03677605465054512
20.950000762939453 69.0 0.04081553593277931
25.09000015258789 57.349998474121094 0.03283756598830223
27.09000015258789 66.55000305175781 0.03208016976714134
26.690000534057617 115.0999984741211 0.025633838027715683
25.110000610351562 85.1500015258789 0.026997160166502
23.920000076293945 113.4000015258789 0.02809118665754795
23.770000457763672 113.4000015258789 0.032500945031642914
24.260000228881836 114.6500015258789 0.036910705268383026
24.59000015258789 118.6500015258789 0.0322989746928215
24.170000076293945 128.1999969482422 0.031709883362054825
22.90999984741211 93.9000015258789 0.03741563856601715
21.049999237060547 92.8499984741211 0.03862748295068741
19.020000457763672 109.0999984741211 0.03990665078163147
17.190000534057617 115.69999694824219 0.03642260655760765
15.729999542236328 107.6500015258789 0.037499796599149704
14.40999984741211 85.0 0.03807205706834793
12.819999694824219 61.650001525878906 0.03615330532193184
10.769999504089355 70.8499984741211 0.03660774603486061
8.581999778747559 74.0 0.03303954377770424
6.921000003814697 63.29999923706055 0.031137622892856598
6.215000152587891 67.55000305175781 0.027569420635700226
6.2789998054504395 45.790000915527344 0.02597046084702015
6.4710001945495605 42.45499801635742 0.018379613757133484
6.241000175476074 47.15999984741211 0.012985230423510075
1.875 11.28499984741211 0.003650675993412733
2.2860000133514404 15.385000228881836 0.005656948778778315
2.625 16.774999618530273 0.006808198988437653
2.9809999465942383 23.530000686645508 0.00695462990552187
3.4110000133514404 31.299999237060547 0.009235250763595104
4.000999927520752 34.404998779296875 0.01352551020681858
4.90500020980835 31.93000030517578 0.019019197672605515
6.215000152587891 32.14500045776367 0.01999540440738201
7.855000019073486 40.435001373291016 0.022570569068193436
9.782999992370605 45.119998931884766 0.022823035717010498
12.289999961853027 54.849998474121094 0.027535757049918175
15.819999694824219 57.650001525878906 0.03327517956495285
20.25 55.20000076293945 0.033982086926698685
24.399999618530273 72.1500015258789 0.03135642781853676
26.760000228881836 95.3499984741211 0.0280743557959795
26.809999465942383 129.35000610351562 0.025499189272522926
25.649999618530273 135.60000610351562 0.023428957909345627
24.969999313354492 149.4499969482422 0.03394842520356178
25.639999389648438 150.9499969482422 0.03539590165019035
27.209999084472656 152.14999389648438 0.043744154274463654
28.549999237060547 133.85000610351562 0.04128680378198624
28.75 138.60000610351562 0.03423455357551575
27.53999900817871 141.5500030517578 0.03093564882874489
25.239999771118164 139.10000610351562 0.03361180052161217
22.479999542236328 120.5 0.03600182384252548
19.850000381469727 111.80000305175781 0.03202967345714569
17.690000534057617 123.69999694824219 0.035631537437438965
15.949999809265137 93.05000305175781 0.033998917788267136
14.199999809265137 88.9000015258789 0.03655725345015526
12.1899995803833 73.8499984741211 0.039149247109889984
10.1899995803833 77.9000015258789 0.04111849144101143
8.848999977111816 75.8499984741211 0.03943537920713425
8.616999626159668 72.0999984741211 0.040041301399469376
9.1850004196167 66.69999694824219 0.03256826847791672
9.656000137329102 51.04999923706055 0.026105109602212906
9.270999908447266 49.290000915527344 0.02331114001572132
2.1019999980926514 11.869999885559082 0.0034335539676249027
2.499000072479248 13.225000381469727 0.004320555366575718
2.7960000038146973 16.969999313354492 0.006178714334964752
3.121000051498413 30.19499969482422 0.00556774390861392
3.6630001068115234 30.485000610351562 0.009417027235031128
4.622000217437744 31.6299991607666 0.013961436226963997
6.052999973297119 31.93000030517578 0.019069690257310867
7.796000003814697 32.14500045776367 0.018648911267518997
9.696999549865723 40.435001373291016 0.02117358334362507
11.970000267028809 54.349998474121094 0.022520076483488083
15.149999618530273 55.900001525878906 0.02844463847577572
19.40999984741211 47.19499969482422 0.030868327245116234
23.889999389648438 59.29999923706055 0.032736580818891525
27.100000381469727 112.8499984741211 0.02992578037083149
28.25 107.80000305175781 0.029791131615638733
28.1299991607666 113.94999694824219 0.030733676627278328
28.3799991607666 126.5 0.03787008300423622
30.030000686645508 129.39999389648438 0.045831214636564255
32.65999984741211 142.0 0.057714007794857025
34.939998626708984 173.0500030517578 0.05715857818722725
35.709999084472656 160.64999389648438 0.056030888110399246
34.56999969482422 154.75 0.04120264947414398
31.84000015258789 147.6999969482422 0.037095848470926285
28.200000762939453 156.14999389648438 0.03973833844065666
24.3799991607666 129.5500030517578 0.03886311873793602
20.979999542236328 125.5 0.03702852502465248
18.209999084472656 131.64999389648438 0.04482134431600571
15.850000381469727 125.1500015258789 0.04202737659215927
13.609999656677246 91.80000305175781 0.03913241997361183
11.680000305175781 82.1500015258789 0.046453967690467834
10.600000381469727 76.75 0.04556191712617874
10.739999771118164 79.4000015258789 0.038139380514621735
11.6899995803833 76.69999694824219 0.03719683736562729
12.359999656677246 60.900001525878906 0.03662457689642906
11.859999656677246 55.75 0.03098614141345024
10.15999984741211 55.29999923706055 0.023984385654330254
1.9909999370574951 12.899999618530273 0.003381377551704645
2.322000026702881 12.545000076293945 0.0036708733532577753
2.3929998874664307 15.135000228881836 0.005103203933686018
2.4730000495910645 20.459999084472656 0.00550883449614048
2.8940000534057617 30.149999618530273 0.005562694277614355
3.871999979019165 26.68000030517578 0.009008029475808144
5.367000102996826 31.06999969482422 0.01195853017270565
7.110000133514404 27.924999237060547 0.012539205141365528
8.914999961853027 25.260000228881836 0.017554886639118195
11.039999961853027 51.20000076293945 0.022974517196416855
14.1899995803833 58.04999923706055 0.027821887284517288
18.770000457763672 46.61000061035156 0.037095848470926285
24.170000076293945 50.95000076293945 0.04100067541003227
28.809999465942383 72.75 0.03950270265340805
31.520000457763672 125.6500015258789 0.03761761635541916
32.68000030517578 135.6999969482422 0.044804517179727554
33.88999938964844 139.1999969482422 0.05219338834285736
36.369998931884766 125.0 0.05631701648235321
39.849998474121094 171.4499969482422 0.07755792886018753
42.93000030517578 154.14999389648438 0.08083999902009964
44.29999923706055 186.85000610351562 0.07467979937791824
43.470001220703125 173.9499969482422 0.06409300863742828
40.65999984741211 167.14999389648438 0.05993571877479553
36.439998626708984 213.8000030517578 0.062241584062576294
31.520000457763672 166.1999969482422 0.05217655748128891
26.729999542236328 167.6999969482422 0.048541028052568436
22.6200008392334 135.9499969482422 0.04384513944387436
19.239999771118164 128.0 0.04052940383553505
16.3700008392334 91.8499984741211 0.04197688400745392
14.039999961853027 96.8499984741211 0.03909875452518463
12.649999618530273 89.80000305175781 0.04281843826174736
12.489999771118164 88.0999984741211 0.035227593034505844
13.1899995803833 84.4000015258789 0.03578302264213562
13.739999771118164 79.05000305175781 0.03889678418636322
13.199999809265137 64.44999694824219 0.040613558143377304
11.430000305175781 59.150001525878906 0.03349398449063301
9.086000442504883 62.0 0.02018054574728012
1.9479999542236328 18.03499984741211 0.0026155603118240833
2.1619999408721924 13.21500015258789 0.003396525513380766
1.9290000200271606 11.449999809265137 0.003381377551704645
1.6330000162124634 15.71500015258789 0.003901459975168109
1.7619999647140503 17.875 0.004194322042167187
2.5789999961853027 29.639999389648438 0.005498735699802637
3.9830000400543213 26.549999237060547 0.007713715545833111
5.644999980926514 24.225000381469727 0.008127762004733086
7.394000053405762 51.70000076293945 0.015021800063550472
9.581000328063965 38.59000015258789 0.01992807909846306
13.029999732971191 54.79999923706055 0.028326820582151413
18.3700008392334 45.625 0.04224618151783943
25.059999465942383 50.45000076293945 0.04593219980597496
31.399999618530273 72.75 0.051654789596796036
35.75 77.6500015258789 0.05444876104593277
38.04999923706055 144.35000610351562 0.06001986935734749
39.880001068115234 144.64999389648438 0.0663820430636406
42.7599983215332 180.1999969482422 0.06936115771532059
46.75 182.35000610351562 0.08885163068771362
50.560001373291016 185.0 0.10522832721471786
52.86000061035156 208.5500030517578 0.09950574487447739
53.04999923706055 208.5500030517578 0.08700020611286163
51.119998931884766 205.3000030517578 0.0747302919626236
47.2400016784668 237.10000610351562 0.08045288920402527
41.93000030517578 242.0 0.07888758927583694
36.11000061035156 220.60000610351562 0.07215513288974762
30.719999313354492 191.0 0.0571754053235054
26.1200008392334 181.85000610351562 0.047261860221624374
22.170000076293945 125.75 0.04537677392363548
18.809999465942383 101.80000305175781 0.03970467671751976
16.25 96.3499984741211 0.03699486330151558
14.769999504089355 96.19999694824219 0.03494146093726158
14.210000038146973 92.80000305175781 0.03623746335506439
13.920000076293945 85.9000015258789 0.044838178902864456
13.130000114440918 69.9000015258789 0.043155062943696976
11.529999732971191 63.25 0.03364546597003937
9.437000274658203 56.400001525878906 0.026323914527893066
7.432000160217285 55.20000076293945 0.013308389112353325
5.833000183105469 52.400001525878906 0.009413660503923893
2.010999917984009 15.635000228881836 0.002066865097731352
2.1700000762939453 17.81999969482422 0.003371278755366802
1.75600004196167 13.21500015258789 0.0028848587535321712
2.4210000038146973 29.639999389648438 0.004825490061193705
3.8550000190734863 32.4900016784668 0.0074225361458957195
5.559000015258789 24.8700008392334 0.01009027287364006
7.936999797821045 55.099998474121094 0.015743855386972427
11.829999923706055 29.325000762939453 0.029605988413095474
17.889999389648438 66.55000305175781 0.04261646419763565
25.649999618530273 76.6500015258789 0.05219338834285736
33.310001373291016 72.05000305175781 0.05697343498468399
38.900001525878906 77.3499984741211 0.06697113811969757
41.9900016784668 116.8499984741211 0.08435770869255066
44.029998779296875 153.5 0.07740645110607147
46.869998931884766 140.60000610351562 0.0894070565700531
51.06999969482422 182.35000610351562 0.10127301514148712
55.7599983215332 163.85000610351562 0.11923184990882874
59.75 273.1500244140625 0.1154448390007019
62.29999923706055 314.6000061035156 0.09955623745918274
62.849998474121094 313.1500244140625 0.09386730939149857
60.810001373291016 270.8999938964844 0.09230200946331024
56.20000076293945 270.0 0.08376862108707428
50.0 268.8499755859375 0.08854866772890091
43.529998779296875 252.1999969482422 0.0903327688574791
37.560001373291016 246.3000030517578 0.06623056530952454
32.13999938964844 186.6999969482422 0.055357642471790314
27.170000076293945 141.6999969482422 0.04817074537277222
22.739999771118164 132.6999969482422 0.044972825795412064
19.06999969482422 113.0 0.037954237312078476
16.280000686645508 103.5 0.04071454331278801
14.239999771118164 100.0999984741211 0.04192638769745827
12.569999694824219 71.80000305175781 0.042296674102544785
10.920000076293945 65.0 0.03457117825746536
9.180000305175781 57.599998474121094 0.023630930110812187
7.480999946594238 40.93000030517578 0.015390400774776936
5.960000038146973 37.55500030517578 0.01225644163787365
4.60099983215332 47.07999801635742 0.013552439399063587
3.3239998817443848 40.07500076293945 0.005199141334742308
2.171999931335449 33.959999084472656 0.002797336783260107
2.0799999237060547 10.819999694824219 0.003000993514433503
2.2829999923706055 14.984999656677246 0.003123861039057374
1.9390000104904175 17.81999969482422 0.0028730768244713545
2.549999952316284 30.125 0.006890671793371439
4.063000202178955 22.075000762939453 0.007398972287774086
6.509999752044678 48.60499954223633 0.014801312237977982
10.600000381469727 25.739999771118164 0.025078410282731056
16.860000610351562 72.4000015258789 0.041673921048641205
24.860000610351562 71.94999694824219 0.053926996886730194
32.939998626708984 82.4000015258789 0.06742557883262634
39.119998931884766 90.19999694824219 0.07870244979858398
42.66999816894531 112.25 0.09125848114490509
44.79999923706055 117.05000305175781 0.10056610405445099
47.47999954223633 137.5 0.10526200383901596
51.810001373291016 148.89999389648438 0.10718075186014175
57.66999816894531 259.20001220703125 0.1153438538312912
64.33999633789062 177.25 0.11980411410331726
70.90999603271484 315.8499755859375 0.10669264942407608
75.87000274658203 356.6000061035156 0.11108557134866714
77.37999725341797 308.04998779296875 0.0915277823805809
74.62000274658203 308.04998779296875 0.09371583163738251
68.5199966430664 349.75 0.10640651732683182
60.95000076293945 311.70001220703125 0.10371353477239609
53.25 299.70001220703125 0.09346336126327515
45.88999938964844 280.0 0.07230661064386368
38.939998626708984 196.14999389648438 0.062056440860033035
32.369998931884766 182.39999389648438 0.05439826846122742
26.239999771118164 158.9499969482422 0.045393604785203934
20.75 110.6500015258789 0.04201054573059082
16.260000228881836 109.69999694824219 0.0364057719707489
12.9399995803833 88.69999694824219 0.03448702022433281
10.619999885559082 78.1500015258789 0.029000068083405495
8.913000106811523 83.8499984741211 0.025229889899492264
7.498000144958496 71.25 0.018026160076260567
6.177000045776367 39.23500061035156 0.014922495931386948
4.841000080108643 37.029998779296875 0.008817838504910469
3.4709999561309814 42.54499816894531 0.0074225361458957195
2.2109999656677246 35.974998474121094 0.00561655405908823
1.8990000486373901 2.4755001068115234 0.0015514951664954424
2.190000057220459 10.819999694824219 0.001613602158613503
2.1019999980926514 14.984999656677246 0.0017639042343944311
1.777999997138977 17.725000381469727 0.0016731844516471028
1.6829999685287476 22.684999465942383 0.0042633297853171825
2.200000047683716 27.670000076293945 0.00640088552609086
