#ALMAQUEST spaxel data for green valley galaxies
#data has been converted from Salpeter to a Chabrier IMF
#Sigma_H2 and Sigma_SM have units of Msun/pc^2, while Sigma_SFR has units of Msun/yr/kpc^2
#log10(Sigma_H2) log10(Sigma_SM) log10(Sigma_SFR)
1143000058.0 -6.300195895657367 0.22611372717780764
1421999994.0 -6.300311095661442 0.22611372718220768
1544999930.0 -6.300307895637076 0.22611372724070766
1247999994.0 -6.300414895636919 0.22611372728000767
1401999994.0 -6.294355995601933 0.22611373024230758
2011999994.0 -6.295981995875906 0.22611372849730765
1828999930.0 -6.297696995663415 0.22611372762930765
1863999994.0 -6.299081995615694 0.22611372728030765
808399994.0 -6.299618995630141 0.22611372718860767
738499962.0 -6.299811995702754 0.22611372718480766
804300026.0 -6.299948995698202 0.22611372723640766
745699962.0 -6.300105695669032 0.22611372738010765
443899994.0 -6.3001103956466125 0.22611372739280766
405099994.0 -6.300321995686232 0.22611372718380768
383799994.0 -6.300391495691571 0.22611372714250766
213599994.0 -6.300414595692843 0.22611372717330766
317399994.0 -6.299247995715547 0.22611372754060766
437399994.0 -6.2993269956186 0.22611372752600767
39299994.0 -6.298503995754714 0.2261137278258077
280599994.0 -6.299404995630454 0.22611372744980765
354899994.0 -6.298913995617028 0.22611372743730768
420799994.0 -6.29868199571311 0.22611372740540767
810700026.0 -6.297187995745759 0.22611372764430765
862899962.0 -6.295997995532076 0.22611372792600765
887399994.0 -6.292629995963495 0.22611372875030772
1025999994.0 -6.299328995633829 0.22611372738990768
1104999930.0 -6.300252695682417 0.22611372717930767
1077999994.0 -6.3004526956919165 0.22611372712520766
1062999994.0 -6.300264495655853 0.22611372715360767
1127999994.0 -6.300231995641212 0.22611372716710765
1389999994.0 -6.300318195657297 0.22611372717800765
1480999930.0 -6.300310895659919 0.22611372722990766
1196999930.0 -6.300432195652235 0.22611372723720766
1257999994.0 -6.300405895684804 0.22611372727430767
1367999994.0 -6.300338895640294 0.22611372732200766
1612999930.0 -6.300364395659841 0.22611372732390767
1319999994.0 -6.300026995710056 0.22611372745740765
1168999930.0 -6.299916995687369 0.22611372743770766
1453999994.0 -6.299479995619464 0.22611372752710768
1404999930.0 -6.299257995675276 0.22611372754220765
1091999994.0 -6.299612995700869 0.22611372737840765
1035999994.0 -6.299613995708484 0.22611372730200766
929900026.0 -6.299740995627786 0.22611372721820766
854599994.0 -6.299821995662484 0.22611372717590766
686099962.0 -6.2997939956821085 0.22611372717600767
625599994.0 -6.299841995698358 0.22611372719710765
230599994.0 -6.29984799562763 0.22611372728310766
210599994.0 -6.29999999562088 0.22611372744070765
303199994.0 -6.30029469565298 0.22611372732890767
294399994.0 -6.300338395636487 0.22611372721730766
292599994.0 -6.3003986956881874 0.22611372719620765
212699994.0 -6.30049199564192 0.22611372726510767
416499994.0 -6.299371995612006 0.2261137277169077
317399994.0 -6.299587995626922 0.22611372744260766
328399994.0 -6.299547995671588 0.22611372743910765
40209994.0 -6.299615995607297 0.22611372738340765
47579994.0 -6.298486995625268 0.22611372752640768
381199994.0 -6.297933995605405 0.22611372750140768
493799994.0 -6.295612995627295 0.22611372778090766
775799994.0 -6.29583099589027 0.22611372777300764
833299962.0 -6.295247995874803 0.22611372796490764
991599994.0 -6.295787995795678 0.22611372801070767
954099962.0 -6.298177995600696 0.22611372761930765
895599994.0 -6.2999889956535355 0.22611372723970766
1168999930.0 -6.300422495636582 0.22611372713890765
1109999994.0 -6.3003946956577295 0.22611372714120764
1152999930.0 -6.300355395649518 0.22611372715890765
1053999994.0 -6.300392995644785 0.22611372717540767
1009999994.0 -6.300331495642155 0.22611372722400766
1159999994.0 -6.300385595646645 0.22611372722280765
1101999994.0 -6.300304995673201 0.22611372725460765
971299962.0 -6.30037779564546 0.22611372724080767
1231999994.0 -6.300309095646213 0.22611372727150766
1103000058.0 -6.3002042956631215 0.22611372727970766
1139000058.0 -6.299952995612244 0.22611372729850768
1071999994.0 -6.299867995663504 0.22611372727270768
410999994.0 -6.3000696956859485 0.22611372720620765
399799994.0 -6.300120895668357 0.22611372718180767
767399994.0 -6.2997879956364216 0.22611372722350764
718599994.0 -6.299796995704952 0.22611372720250766
889799994.0 -6.299827995708171 0.22611372718700767
806599994.0 -6.299838995675515 0.22611372718830766
584700026.0 -6.299955995635088 0.22611372719280765
536599994.0 -6.300090495669707 0.22611372721880768
146599994.0 -6.300229095677338 0.22611372727020768
143099994.0 -6.300344695684458 0.22611372731460766
366199994.0 -6.300344895685981 0.22611372733750768
386699994.0 -6.300427795676939 0.22611372731790766
416699994.0 -6.2991819956786514 0.22611372775330768
369999994.0 -6.299881995653692 0.22611372738760765
336399994.0 -6.299331995656672 0.22611372750530767
369199994.0 -6.299489995695609 0.22611372734950766
435199994.0 -6.298835995721589 0.22611372735820767
440499994.0 -6.296131995621096 0.22611372763570764
891399994.0 -6.294576995654921 0.22611372777240768
574399994.0 -6.2945529954721735 0.22611372779030764
858099962.0 -6.295836995470296 0.22611372768850768
819699962.0 -6.297134995575021 0.22611372759290765
1047999994.0 -6.297935995620634 0.22611372756250764
916499962.0 -6.299844995721202 0.22611372725760767
933299962.0 -6.300271695652469 0.22611372717980766
1109999994.0 -6.300350395669653 0.22611372716520767
1135000058.0 -6.30033459566576 0.22611372717700767
982399994.0 -6.300368095688015 0.22611372718290768
1023999994.0 -6.300410195659339 0.22611372718040768
958999994.0 -6.3003320956467235 0.22611372720310768
1066999994.0 -6.3004153956407265 0.22611372718570766
985999994.0 -6.300425695660948 0.22611372719540768
854399994.0 -6.300434795672032 0.22611372719310768
1002999994.0 -6.300295795661356 0.22611372720510767
915799994.0 -6.300187695653136 0.22611372719240766
1071999994.0 -6.300049095645505 0.22611372719170766
1025999994.0 -6.299998995613265 0.22611372718510767
737299962.0 -6.300100695689167 0.22611372716120764
698199994.0 -6.300124895640607 0.22611372715520767
797399994.0 -6.299985995630692 0.22611372717960765
723299962.0 -6.299921995609026 0.22611372719600767
533399994.0 -6.299944995667744 0.22611372719850767
492199994.0 -6.300028995608869 0.22611372719370765
398299994.0 -6.300165595659479 0.22611372719040768
372699994.0 -6.300344895685981 0.22611372719140765
344199994.0 -6.300414595692843 0.22611372724130768
416699994.0 -6.299138995700474 0.22611372774080768
395399994.0 -6.299950995713431 0.22611372740960767
444599994.0 -6.299827995708171 0.22611372734850765
404799994.0 -6.299456995677161 0.22611372729470766
464299994.0 -6.298620995714288 0.22611372731690765
774899962.0 -6.296634995493065 0.22611372746980765
547299962.0 -6.294178995883982 0.22611372766510768
746499962.0 -6.294866995534818 0.22611372758110765
619599994.0 -6.295897995701949 0.22611372749980768
830099962.0 -6.297421995664905 0.22611372740020766
846199994.0 -6.299071995655964 0.22611372727440765
916499962.0 -6.299760995663661 0.22611372722730766
775599994.0 -6.300147495638072 0.22611372718360767
895399994.0 -6.3002864956487485 0.22611372716100767
856499962.0 -6.3002714956509465 0.22611372716580766
856799994.0 -6.3003481956529015 0.22611372715420766
937999994.0 -6.300381595674395 0.22611372715200767
1176999930.0 -6.300394395655445 0.22611372715730765
976199994.0 -6.300404595674905 0.22611372717060768
929699962.0 -6.300427595675416 0.22611372718010767
900399994.0 -6.300378195648506 0.22611372718870765
815599994.0 -6.29996099567316 0.22611372726040765
812599994.0 -6.299943995660129 0.22611372722560766
880700026.0 -6.2999949956992225 0.22611372719270767
845799994.0 -6.299965995711233 0.22611372718380768
747199994.0 -6.300141395649831 0.22611372714950767
673500026.0 -6.300128995671827 0.22611372715510766
480199994.0 -6.300061095678672 0.22611372718360767
434299994.0 -6.3000535956797705 0.22611372721030765
382799994.0 -6.300171795648481 0.22611372719820766
368599994.0 -6.300231095692567 0.22611372718400766
323099994.0 -6.30030889564469 0.22611372717270767
305999994.0 -6.300397195676766 0.22611372718200767
204099994.0 -6.300446995648514 0.22611372725230766
405199994.0 -6.299936995606828 0.22611372740720767
262999994.0 -6.2985029957471 0.2261137276139077
335799994.0 -6.298950995665933 0.22611372732110765
385099994.0 -6.297893995766486 0.22611372735260765
418099994.0 -6.296363995525013 0.22611372743330765
485699994.0 -6.2949139956598685 0.22611372749700764
746499962.0 -6.2958899956410335 0.22611372738270766
796899962.0 -6.296476995686959 0.22611372733560767
823100026.0 -6.297767995738383 0.22611372727010767
769799994.0 -6.29876699566185 0.22611372723390766
845500026.0 -6.299712995647411 0.22611372717430767
866199994.0 -6.300046195623423 0.22611372715040767
741500026.0 -6.300137795680627 0.22611372714260766
846599994.0 -6.3002752956798815 0.22611372712550765
797999994.0 -6.300224195640027 0.22611372714030767
775299962.0 -6.3003494956628 0.22611372713030767
834499962.0 -6.3004021956566305 0.22611372713590766
1045999994.0 -6.3004288956853145 0.22611372714930766
843100026.0 -6.300374695680063 0.22611372717480765
798300026.0 -6.300331795644439 0.22611372717890765
596700026.0 -6.296620995852123 0.22611372797790769
682099962.0 -6.297327995647635 0.22611372777230765
724899962.0 -6.299501995670568 0.22611372730890766
664300026.0 -6.300121995676733 0.22611372717400768
365699994.0 -6.300157395655248 0.22611372715760766
346399994.0 -6.300216595640364 0.22611372715370764
514999994.0 -6.300330495692748 0.22611372716020767
472199994.0 -6.300333495657384 0.22611372720520767
150199994.0 -6.300356095654848 0.22611372722750767
144399994.0 -6.3003986956881874 0.22611372720710765
133199994.0 -6.300456995666451 0.22611372718870765
132599994.0 -6.300504595679655 0.22611372721170767
456799994.0 -6.299074995678808 0.22611372761150766
262999994.0 -6.298494995686184 0.22611372750730768
329999994.0 -6.298291995770256 0.22611372737540766
526299994.0 -6.298200995775829 0.22611372730490767
448099994.0 -6.296604995730291 0.22611372739070768
479699994.0 -6.295231995752971 0.22611372742140767
740599994.0 -6.29533899586923 0.22611372735580768
777399994.0 -6.296619995611678 0.22611372726570766
734099962.0 -6.296466995610814 0.22611372729800766
623699962.0 -6.298541995578404 0.22611372719890765
728300026.0 -6.299269995650235 0.22611372717190767
790499962.0 -6.299785995621193 0.22611372714040767
800099962.0 -6.299815995616797 0.22611372714800765
715799994.0 -6.299684995667036 0.22611372717620765
695199994.0 -6.300224195640027 0.22611372712080766
607500026.0 -6.300268595687072 0.22611372712760766
611399994.0 -6.300287495656363 0.22611372714000766
724499962.0 -6.300369095637421 0.22611372713920766
700199994.0 -6.3003360956771814 0.22611372715240768
692700026.0 -6.300000995628494 0.22611372722370765
585299962.0 -6.298930995746474 0.22611372747390768
550799994.0 -6.298141995559405 0.22611372773390764
633900026.0 -6.2989769956310795 0.22611372755510767
576700026.0 -6.300208195692818 0.22611372720620765
518099994.0 -6.3003435956760825 0.22611372715500766
484799994.0 -6.300398995690472 0.22611372714930766
460499994.0 -6.300463995661545 0.22611372717410766
431199994.0 -6.300516395653091 0.22611372723530765
389099994.0 -6.299522995714057 0.22611372760790766
409599994.0 -6.299365995682734 0.22611372745940767
547999994.0 -6.298579995634924 0.22611372744150765
262999994.0 -6.298331995609175 0.22611372737200766
302099994.0 -6.29690199589632 0.22611372747060765
588899962.0 -6.296404995604377 0.22611372742360766
503199994.0 -6.294078995588194 0.22611372748630765
338699994.0 -6.292521996072452 0.22611372748460767
391399994.0 -6.292848995535593 0.22611372743450767
633500026.0 -6.295107995740096 0.22611372733760765
683500026.0 -6.2969389954795645 0.22611372727310766
576899962.0 -6.298470995736267 0.22611372720500766
570499962.0 -6.298953995688777 0.22611372719410766
549299962.0 -6.299301995661068 0.22611372718700767
606499962.0 -6.299659995709504 0.22611372717140765
606700026.0 -6.300064095643307 0.22611372713770767
557699962.0 -6.300192995635285 0.22611372712960764
528499994.0 -6.300210595652885 0.22611372713360767
525999994.0 -6.300044495610479 0.22611372716440767
531499994.0 -6.3002051956699745 0.22611372714540767
597399994.0 -6.299726995637599 0.22611372725070766
540999994.0 -6.299528995643328 0.22611372737780766
493299994.0 -6.299580995690036 0.22611372756120768
432599994.0 -6.300032695637043 0.22611372750980768
391699994.0 -6.300309695650782 0.22611372730600765
382399994.0 -6.300429895692929 0.22611372720410766
363699994.0 -6.300495795670855 0.22611372718760767
387599994.0 -6.300541195667307 0.22611372723610768
389399994.0 -6.298872995770495 0.22611372760190768
490099994.0 -6.298793995634611 0.22611372741660765
559599994.0 -6.297967995631467 0.22611372747700764
289399994.0 -6.296731995533179 0.22611372757870768
569999994.0 -6.29439799545608 0.22611372767520765
468199994.0 -6.2917499957819985 0.22611372767700766
594599994.0 -6.291674995443742 0.22611372754090764
314199994.0 -6.290159995316486 0.22611372757600767
350799994.0 -6.29231599590085 0.22611372748460767
567799994.0 -6.294907995614182 0.22611372738870766
505499994.0 -6.296713995861779 0.22611372732580767
483499994.0 -6.296981995574157 0.22611372736930765
482699994.0 -6.298334995632018 0.22611372730380766
663500026.0 -6.299301995661068 0.22611372723150766
641399994.0 -6.2999419956449 0.22611372715870764
537500026.0 -6.299665995638776 0.22611372719360767
473999994.0 -6.299558995638932 0.22611372720260767
422099994.0 -6.299614995716098 0.22611372719560768
411299994.0 -6.299540995618287 0.22611372722150766
416299994.0 -6.300189895669888 0.22611372716250766
384599994.0 -6.300198195674881 0.22611372726520768
389399994.0 -6.2991099957124845 0.22611372763630766
466199994.0 -6.298423995611216 0.22611372757290765
526699994.0 -6.298300995605956 0.22611372753940767
290199994.0 -6.296478995702188 0.2261137277751077
384199994.0 -6.29137899598382 0.2261137281533077
377999994.0 -6.290659995398443 0.22611372785280764
440299994.0 -6.290219995773356 0.22611372769810767
544399994.0 -6.291048995799343 0.22611372759110765
460399994.0 -6.291779995544772 0.2261137275657077
494299994.0 -6.292394995338242 0.22611372759190768
475599994.0 -6.294574995639692 0.22611372753290765
501499994.0 -6.2963339957622395 0.22611372749520764
490799994.0 -6.298007995703216 0.22611372740810767
159599994.0 -6.298840995759662 0.22611372733570767
153899994.0 -6.299394995670724 0.22611372724440768
557399994.0 -6.299176995640579 0.22611372725060766
535999994.0 -6.298953995688777 0.22611372726160767
414999994.0 -6.299300995653454 0.22611372722080766
391899994.0 -6.299452995646703 0.22611372722930767
354599994.0 -6.300201695643324 0.22611372717460765
333299994.0 -6.300299895692575 0.22611372731760768
389399994.0 -6.299033995599444 0.22611372786810768
389599994.0 -6.299038995637517 0.22611372759030768
422499994.0 -6.298966995554935 0.22611372756310766
164399994.0 -6.296695995724718 0.22611372793980766
380699994.0 -6.291335995889227 0.22611372836330762
165499994.0 -6.288439995258074 0.22611372821030767
352899994.0 -6.288899995966773 0.22611372793580764
405699994.0 -6.2889999957969 0.22611372785860767
96439994.0 -6.291091995893936 0.22611372772980765
391899994.0 -6.290649995787959 0.22611372785610767
119199994.0 -6.2922599954744385 0.22611372789760764
115199994.0 -6.293962995636235 0.22611372796600765
414299994.0 -6.297055995671968 0.22611372768940768
387799994.0 -6.29882499563783 0.22611372739420765
129399994.0 -6.299517995675984 0.22611372723950768
338499994.0 -6.299843995713587 0.22611372716690767
322999994.0 -6.299997995722066 0.22611372713730765
385599994.0 -6.299957995650317 0.22611372714560768
344899994.0 -6.300188595659989 0.22611372713800765
302499994.0 -6.300159195668954 0.22611372721630768
42119994.0 -6.299056995774578 0.22611372771400767
163899994.0 -6.299627995698671 0.22611372734720767
345099994.0 -6.291949995442252 0.2261137283793077
345199994.0 -6.289139995931606 0.22611372831130766
158999994.0 -6.2874999955510305 0.22611372827230763
123999994.0 -6.290459995738189 0.2261137279515077
191199994.0 -6.290859995990019 0.22611372795390766
81519994.0 -6.290269995688419 0.22611372816730763
223899994.0 -6.291687995775561 0.22611372833030768
211399994.0 -6.293884995507966 0.22611372841830762
379299994.0 -6.295896995461504 0.2261137281993077
356499994.0 -6.29919399565361 0.22611372738510765
412999994.0 -6.299338995709974 0.22611372728960766
390799994.0 -6.299995995706837 0.22611372715770767
338299994.0 -6.300263195645954 0.22611372711330766
324199994.0 -6.300332495649769 0.22611372710917765
297699994.0 -6.300457095667213 0.22611372711330766
283999994.0 -6.300515595646999 0.22611372716690767
180099994.0 -6.288129995225887 0.2261137288973077
344799994.0 -6.288309995665173 0.2261137285503077
180299994.0 -6.288179996072273 0.22611372848430772
335499994.0 -6.2888499960517095 0.22611372842730765
110499994.0 -6.289409995659213 0.22611372847730765
156399994.0 -6.290979995972435 0.2261137285703077
459399994.0 -6.293194995841901 0.22611372876230768
434599994.0 -6.2953679958572195 0.22611372883230768
234299994.0 -6.297362995681311 0.22611372818730763
220099994.0 -6.299438995656516 0.22611372739200766
295099994.0 -6.300109795642044 0.22611372718140765
278799994.0 -6.300312895675148 0.22611372712600766
276299994.0 -6.300434695671271 0.22611372710272765
268699994.0 -6.300515695647761 0.22611372709840766
101199994.0 -6.300541695671114 0.22611372712470768
97499994.0 -6.3005623956541115 0.22611372721650766
1301999994.0 -6.283809995858888 0.22611372940530777
174899994.0 -6.288339995427947 0.22611372892530773
181199994.0 -6.290989995582919 0.22611372866430762
241999994.0 -6.290449996127705 0.22611372898830756
314999994.0 -6.2934209957001315 0.22611372890830755
295499994.0 -6.295223995692055 0.22611372935130764
350999994.0 -6.298490995655726 0.22611372806030766
273399994.0 -6.299991995676379 0.22611372729100768
98749994.0 -6.300275795683689 0.22611372716750766
95089994.0 -6.3004684956376025 0.22611372711550767
195699994.0 -6.300549795674584 0.22611372710251765
187799994.0 -6.300597995663253 0.22611372711128766
185099994.0 -6.300655995668336 0.22611372714740768
253499994.0 -6.299210995666641 0.22611372756270764
255099994.0 -6.295579995608847 0.22611372933730772
108399994.0 -6.299737995721358 0.2261137275582077
302299994.0 -6.300264695657376 0.22611372722080766
273499994.0 -6.30054879566697 0.22611372711850766
262399994.0 -6.300635395656997 0.22611372709770766
252299994.0 -6.300698995675617 0.22611372709739766
224799994.0 -6.300627095652004 0.22611372717100767
93269994.0 -6.300870795659563 0.22611372708497768
219599994.0 -6.299552995709661 0.22611372753520764
258599994.0 -6.300408095643348 0.22611372716830766
230099994.0 -6.300480695672292 0.22611372713500766
222699994.0 -6.300393095645546 0.22611372717280764
212999994.0 -6.300582595662405 0.22611372718600767
14989994.0 -6.299340995608787 0.22611372773860766
160899994.0 -6.295082995782565 0.22611372873230767
209799994.0 -6.300372195661026 0.22611372716020767
209799994.0 -6.300492895648773 0.22611372712760766
209499994.0 -6.300540195659693 0.22611372714530767
111499994.0 -6.300633695673156 0.22611372709639765
111499994.0 -6.30062079566224 0.22611372709776767
107799994.0 -6.300610895674168 0.22611372712880767
12929994.0 -6.300885695671155 0.22611372708599767
13119994.0 -6.3008660956674305 0.22611372709997768
12039994.0 -6.3008488956674285 0.22611372711052766
12039994.0 -6.30083869566252 0.22611372712380767
68749994.0 -6.298646995679434 0.22611372842930771
70049994.0 -6.295491995870094 0.2261137296183076
70059994.0 -6.295467995687346 0.22611373027030762
64099994.0 -6.29943999566413 0.22611372771610766
68129994.0 -6.298282995701726 0.22611372785070766
45999994.0 -6.296927995628636 0.22611372828130766
70079994.0 -6.295549995846073 0.22611372952630765
81249994.0 -6.299247995715547 0.22611372752220765
70519994.0 -6.298419995580758 0.22611372757180764
76599994.0 -6.296958995631854 0.22611372792410767
49609994.0 -6.295666995572816 0.2261137287263077
98869994.0 -6.29511999583147 0.2261137301763077
107599994.0 -6.295440995714586 0.22611372890830755
74589994.0 -6.29958199569765 0.22611372760070764
85679994.0 -6.299292995708953 0.22611372738940766
90289994.0 -6.298460995660122 0.22611372744130767
127499994.0 -6.29775399563178 0.22611372755430764
88689994.0 -6.295797995871823 0.2261137280783077
80439994.0 -6.294570995609234 0.22611372890930764
102599994.0 -6.294675995710264 0.22611372943230773
106099994.0 -6.294812995589297 0.22611372895330756
77749994.0 -6.2949139956598685 0.22611372831530768
98899994.0 -6.295246995634358 0.2261137280133077
119299994.0 -6.293737995552789 0.22611372837130767
72059994.0 -6.299352995700161 0.22611372767840765
79999994.0 -6.299068995633121 0.22611372747740766
83819994.0 -6.299461995715234 0.22611372726990767
115099994.0 -6.298946995635475 0.22611372729190765
137699994.0 -6.29757299565054 0.22611372745590766
149599994.0 -6.296083995721261 0.22611372770570765
101099994.0 -6.295304995610337 0.2261137279451077
159299994.0 -6.2938119956506 0.2261137282643077
107799994.0 -6.292212995349388 0.2261137283643077
201699994.0 -6.292023995540063 0.22611372816330771
79089994.0 -6.295291995744179 0.2261137277003077
88959994.0 -6.288249995208304 0.2261137288163077
124299994.0 -6.2949159956750975 0.22611372839330762
136599994.0 -6.294406995757441 0.22611373072630775
50299994.0 -6.2999909956687645 0.22611372753610764
37749994.0 -6.299630995721515 0.22611372746600766
63029994.0 -6.299068995633121 0.22611372755900766
71689994.0 -6.299248995606746 0.2261137275882077
51309994.0 -6.297629995618905 0.2261137286803077
119699994.0 -6.296522995571564 0.22611372922530776
121699994.0 -6.296656995660584 0.22611372845930772
91979994.0 -6.296708995590876 0.22611372806030766
100899994.0 -6.297265995641197 0.2261137277137077
101699994.0 -6.298124995662789 0.22611372744400765
45069994.0 -6.298038995706435 0.22611372738670765
125799994.0 -6.2974679955495105 0.22611372741470767
133499994.0 -6.295844995531212 0.22611372757970766
101099994.0 -6.2958819955801175 0.22611372758520765
106999994.0 -6.292186995617072 0.2261137280123076
165599994.0 -6.290029995723586 0.22611372820630765
169499994.0 -6.2898699954365895 0.2261137281193077
155599994.0 -6.290339995755772 0.22611372801090762
212299994.0 -6.291346995740156 0.22611372797290769
91519994.0 -6.291586995704989 0.22611372821030767
89519994.0 -6.2918479960625575 0.22611372891830755
88999994.0 -6.292075995936017 0.22611373118430783
63319994.0 -6.299236995631787 0.22611372793160767
56599994.0 -6.299985995630692 0.22611372743420766
80159994.0 -6.299804995649453 0.22611372744690766
71679994.0 -6.299987995645921 0.22611372731840768
130199994.0 -6.2997919956668795 0.22611372729430768
53379994.0 -6.298478995564352 0.22611372748560765
45909994.0 -6.295553995876531 0.22611372795450763
67949994.0 -6.29614399571247 0.22611372791080764
119299994.0 -6.295672995618503 0.2261137281693077
57549994.0 -6.295559995456557 0.22611372837630767
100499994.0 -6.2958009956618355 0.22611372833630766
132399994.0 -6.295302995595108 0.22611372829230764
135099994.0 -6.293123995534103 0.22611372845930772
105799994.0 -6.292850996016483 0.22611372822130765
100799994.0 -6.293402995563071 0.2261137279516076
145999994.0 -6.294322995583485 0.22611372774390764
49359994.0 -6.294310995492111 0.22611372770690769
51899994.0 -6.2935909955976115 0.22611372777880767
152099994.0 -6.291927995740394 0.2261137279598076
106999994.0 -6.292316995209973 0.22611372790010764
181299994.0 -6.2889999957969 0.2261137281483077
115999994.0 -6.286359995252411 0.22611372825730763
171099994.0 -6.285379995240788 0.2261137282443077
162299994.0 -6.287649995296221 0.22611372808430769
162299994.0 -6.288699995375197 0.22611372816630765
91749994.0 -6.28893999534003 0.2261137285553077
138699994.0 -6.288869995272677 0.22611372946230773
134999994.0 -6.29235399572454 0.22611373003230756
178499994.0 -6.294545995651703 0.2261137308543078
62589994.0 -6.300295995662879 0.22611372732430765
62839994.0 -6.299557995631318 0.22611372746260766
82449994.0 -6.299314995643641 0.22611372743560768
67369994.0 -6.300127095657359 0.22611372720770767
105399994.0 -6.2991099957124845 0.22611372738710767
82659994.0 -6.29917499562535 0.22611372733090768
96689994.0 -6.298241995622362 0.22611372742940766
133399994.0 -6.295990995711605 0.22611372768790766
90979994.0 -6.292100995427887 0.2261137281443077
50259994.0 -6.292109995729248 0.2261137281393077
69639994.0 -6.2913129959469245 0.22611372828130766
133999994.0 -6.289449995963793 0.22611372860330764
107299994.0 -6.292035995631437 0.22611372830830762
112699994.0 -6.2914789958139465 0.22611372840230765
79659994.0 -6.292575996017973 0.22611372816230763
114399994.0 -6.2924299953719185 0.22611372803530766
114399994.0 -6.290629995635669 0.22611372809730762
127299994.0 -6.289029995559673 0.22611372817830772
165799994.0 -6.28844999579988 0.22611372824730763
169299994.0 -6.288539996019523 0.2261137283193077
160399994.0 -6.290359995908062 0.22611372818730763
163399994.0 -6.290169995858292 0.2261137281693077
183299994.0 -6.288529995477717 0.22611372818830772
188699994.0 -6.2856699960520075 0.22611372826530768
170499994.0 -6.2856199952056215 0.22611372818130765
170299994.0 -6.285769995882134 0.22611372823530768
167499994.0 -6.2863499956419275 0.22611372846130767
185699994.0 -6.28806999570034 0.22611372882430764
178699994.0 -6.289259995914023 0.22611372949530756
127699994.0 -6.29341599589489 0.22611372931230772
75419994.0 -6.296169995444785 0.22611372898530774
162199994.0 -6.2956249957186685 0.22611372992130768
200199994.0 -6.296039995851885 0.22611372974530758
81999994.0 -6.300238295689184 0.22611372742690766
61839994.0 -6.300322595690801 0.22611372723130768
82879994.0 -6.299980995709035 0.22611372724290768
68949994.0 -6.299178995655808 0.22611372734300766
69219994.0 -6.298677995682652 0.22611372739020766
88289994.0 -6.298003995672758 0.22611372747150765
85919994.0 -6.2985729955816225 0.22611372736270766
110299994.0 -6.297881995675112 0.22611372742520766
101699994.0 -6.294649995512287 0.22611372777620764
105199994.0 -6.290569996110122 0.22611372816530767
89869994.0 -6.290999996124725 0.22611372804230762
102599994.0 -6.283579996435861 0.22611372870430763
128099994.0 -6.283429995759349 0.2261137286753077
79749994.0 -6.282339996307115 0.2261137288253076
135199994.0 -6.277299995182972 0.2261137295133076
121099994.0 -6.28772999590538 0.22611372856630768
100299994.0 -6.2910539960702465 0.22611372824030768
84989994.0 -6.290639995246153 0.2261137282493077
77979994.0 -6.290949995278339 0.22611372813030767
134499994.0 -6.290419995433609 0.22611372814730762
137499994.0 -6.288439995258074 0.22611372840330762
169599994.0 -6.288319995275657 0.22611372853730766
173799994.0 -6.288209995835047 0.22611372866730767
214699994.0 -6.290929996057372 0.22611372830030768
146199994.0 -6.291414995326619 0.2261137280983077
227999994.0 -6.28929999528728 0.2261137281483077
204499994.0 -6.287339995264034 0.22611372822730763
193799994.0 -6.285089996292214 0.2261137284943076
187999994.0 -6.28846999595217 0.22611372845930772
161199994.0 -6.289989995419006 0.22611372885430764
166799994.0 -6.292639995573978 0.2261137291623077
127299994.0 -6.29578399576522 0.2261137288413077
125499994.0 -6.297456995698582 0.22611372845130767
69579994.0 -6.297908995647873 0.2261137283753077
114199994.0 -6.297897995564114 0.22611372830630766
15379994.0 -6.299313995636027 0.22611372756280768
68919994.0 -6.299606995655182 0.22611372747880765
89139994.0 -6.299898995666723 0.22611372724620765
47669994.0 -6.298898995735641 0.22611372733830767
88559994.0 -6.297997995627071 0.22611372740850766
97919994.0 -6.295574995803605 0.22611372768890764
71259994.0 -6.29511999583147 0.22611372773830768
70119994.0 -6.297637995679821 0.22611372742010766
115199994.0 -6.29546899546213 0.22611372764920767
111299994.0 -6.289759995995979 0.22611372822030767
114199994.0 -6.28933999559186 0.22611372816830771
162199994.0 -6.283799995317082 0.22611372856430761
102199994.0 -6.281239996313076 0.22611372864330764
162999994.0 -6.276929995625238 0.2261137289113076
141699994.0 -6.276129995121579 0.2261137290463076
104099994.0 -6.277519995926838 0.22611372919430767
148299994.0 -6.281719996242742 0.22611372918130762
142099994.0 -6.288139995767693 0.22611372874930763
105299994.0 -6.291201995334546 0.22611372847430772
117299994.0 -6.290869995600502 0.22611372854330763
80869994.0 -6.2922729958062575 0.2261137283093077
131399994.0 -6.290309995992999 0.22611372860830764
170999994.0 -6.289439995421986 0.22611372881830766
170999994.0 -6.290399995281319 0.22611372878830766
164299994.0 -6.293637995722662 0.22611372829630766
210999994.0 -6.293767995781224 0.22611372819830772
142799994.0 -6.292893996111076 0.2261137281543077
219399994.0 -6.291685995294671 0.22611372816130765
195499994.0 -6.289159996083896 0.22611372846430772
180999994.0 -6.2904899955009626 0.22611372856330764
154799994.0 -6.293512995469342 0.22611372866830765
150699994.0 -6.296512995495419 0.22611372876930763
150299994.0 -6.298280995686497 0.22611372861930762
122699994.0 -6.298915995632257 0.22611372812630764
201999994.0 -6.297221995771821 0.22611372847930772
201999994.0 -6.29895699571162 0.22611372761530768
15329994.0 -6.299747995681088 0.22611372731670767
